PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Population_Within,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Yes_HealthBased,All_Violations
3130053,SUMMIT MANAGEMENT UTILITIES,Carbon,Ground water,500,7,15,0,6.666666667,0,6.666666667,Private,150,Rural,3,128
3130054,AQUA PA GOLDEN OAKS,Carbon,Ground water,132,3,3,0,0,0,0,Private,100,Rural,0,2
3390001,OSSIES MOBILE HOME COMMUNITY,Lehigh,Ground water,40,3,2,0,0,0,0,Private,25,Urban,0,13
3390005,VALLEY VIEW ESTATES,Lehigh,Ground water,68,3,8,0,25,0,0,Private,50,Urban,0,41
3390010,BIG O MOBILE HOME PARK,Lehigh,Ground water,64,5,14,0,21.42857143,7.142857143,7.142857143,Private,38,Urban,0,21
3390011,HEIDELBERG ACRES MHP,Lehigh,Ground water,90,4,2,0,0,0,0,Private,32,Rural,1,9
3390018,KEYSTONE MOBILE HOME PARK,Lehigh,Ground water,375,5,19,5.263157895,5.263157895,0,0,Private,150,Urban,2,9
3390020,GLENCREST MOBILE HOME PARK,Lehigh,Ground water,570,5,28,3.571428571,7.142857143,0,3.571428571,Private,276,Urban,0,4
3390024,LCA ALLENTOWN DIVISION,Lehigh,Surface water,118000,16,124838,8.130537176,60.05783495,10.44073119,45.02315,Local government,33167,Urban,0,3
3390028,AQUA PA COUNTRY CLUB GARDENS,Lehigh,Ground water,268,9,164,3.658536585,9.146341463,3.048780488,2.43902439,Private,103,Urban,1,5
3390031,TERRYHILL ESTATES MHP,Lehigh,Ground water,90,3,12,0,25,0,8.333333333,Private,48,Rural,2,24
3390032,EMMAUS BOROUGH PUBLIC WATER,Lehigh,Ground water,14000,19,10674,4.459434139,9.387296234,0.918118793,3.681843732,Local government,4740,Urban,0,33
3390033,MACUNGIE BOROUGH AUTHORITY,Lehigh,Ground water,3039,7,2404,5.615640599,14.35108153,0.790349418,9.109816972,Local government,1161,Urban,0,1
3390035,LCA BEVERLY HILLS DIVISION,Lehigh,Ground water,122,3,18,0,0,0,0,Local government,45,Urban,0,2
3390036,GRIMS MOBILE HOME COURT,Lehigh,Ground water,40,6,1,0,0,0,0,Private,24,Rural,0,7
3390039,SLATINGTON BOROUGH WATER SYS,Lehigh,Surface water,4450,10,4025,5.366459627,8,0.99378882,5.590062112,Local government,1465,Urban,0,14
3390044,CATASAUQUA MUN WATER WORKS,Lehigh,Surface water purchased,6598,8,6373,5.366389456,15.50290287,4.817197552,8.033892986,Local government,2276,Urban,0,24
3390045,ALBURTIS BOROUGH AUTHORITY,Lehigh,Ground water,2117,13,543,2.578268877,20.99447514,6.445672192,5.524861878,Local government,816,Urban,0,3
3390046,COOPERSBURG MUN WATER AUTH,Lehigh,Ground water,2570,8,2188,2.1023766,6.672760512,0.594149909,3.976234004,Local government,918,Urban,0,2
3390047,LCA HEIDELBERG HEIGHTS DIV,Lehigh,Ground water,509,11,26,3.846153846,3.846153846,0,3.846153846,Local government,186,Urban,1,7
3390049,AQUA PA MAPLE HILLS,Lehigh,Ground water,164,7,62,3.225806452,14.51612903,1.612903226,4.838709677,Private,63,Urban,1,3
3390055,LCA NORTH WHITEHALL DIVISION,Lehigh,Surface water purchased,2910,22,2488,3.416398714,5.225080386,0.040192926,2.934083601,Local government,917,Urban,0,1
3390062,SALISBURY TWP WATER SYSTEM,Lehigh,Surface water purchased,8742,12,4923,3.473491773,15.03148487,5.44383506,5.728214503,Local government,3263,Urban,0,3
3390065,SWTA - MAIN SYSTEM,Lehigh,Surface water purchased,14500,43,7864,3.840284842,17.16683622,2.73397762,7.502543235,Local government,5902,Urban,6,69
3390068,AQUA PA SPRINGHOUSE FARMS,Lehigh,Ground water,645,9,124,4.032258065,16.93548387,2.419354839,3.225806452,Private,248,Urban,0,30
3390073,LCA WLSA CENTRAL DIVISION,Lehigh,Surface water purchased,47508,70,41783,2.177919249,17.93073738,1.921834239,6.770696216,Local government,15600,Urban,0,1
3390075,LCA EMMAUS CONSECUTIVE DIV,Lehigh,Ground water purchased,1046,7,601,4.326123128,11.31447587,3.660565724,3.993344426,Local government,416,Urban,0,0
3390076,LCA UPPER MILFORD CENTRAL DIV,Lehigh,Ground water,256,7,91,2.197802198,5.494505495,0,2.197802198,Local government,101,Urban,0,1
3390077,UPPER SAUCON TWP WATER SUPPLY,Lehigh,Surface water purchased,7300,16,3231,2.568864129,14.02042711,0.433302383,5.601980811,Local government,2065,Urban,0,11
3390078,LCA WASHINGTON TOWNSHIP DIV,Lehigh,Surface water purchased,965,3,278,1.798561151,6.115107914,0.35971223,4.316546763,Local government,365,Rural,0,0
3390079,KEN-MAN WATER CO,Lehigh,Ground water,475,6,35,2.857142857,8.571428571,0,2.857142857,Private,217,Urban,0,367
3390080,LCA MILL CREEK DIVISION,Lehigh,Ground water,89,4,26,0,3.846153846,0,3.846153846,Local government,35,Urban,0,3
3390081,WHITEHALL TWP AUTHORITY,Lehigh,Ground water,13063,31,12636,5.349794239,37.51978474,5.523899968,20.82146249,Local government,2741,Urban,0,0
3390085,LCA PINE LAKES DIVISION,Lehigh,Ground water,158,5,18,5.555555556,0,0,0,Local government,61,Rural,0,1
3390089,LIL WOLF MHP,Lehigh,Ground water,600,5,53,5.660377358,11.32075472,0,5.660377358,Private,271,Urban,0,7
3390090,GREEN ACRES MHC,Lehigh,Ground water,1475,5,180,1.666666667,25,3.888888889,6.666666667,Private,590,Urban,0,5
3390091,WOODSIDE MOBILE HOME PARK,Lehigh,Ground water,130,3,6,0,16.66666667,0,0,Private,52,Urban,0,5
3390093,DESALES UNIVERSITY,Lehigh,Ground water,2000,6,187,4.278074866,13.36898396,0.534759358,4.812834225,Public/Private,42,Urban,0,0
3390097,HANOVER TOWNSHIP LEHIGH COUNTY,Lehigh,Surface water purchased,520,4,240,7.083333333,22.91666667,6.666666667,7.916666667,Local government,96,Urban,0,8
3390111,LCA UPPER MILFORD DIVISION,Lehigh,Ground water,185,4,186,4.838709677,8.602150538,0,5.913978495,Local government,72,Urban,1,1
3390113,MOUNT TREXLER MANOR,Lehigh,Ground water,90,3,35,2.857142857,11.42857143,0,8.571428571,Private,1,Rural,2,11
3390115,LCA MADISON NORTH DIVISION,Lehigh,Ground water,290,3,5,0,0,0,0,Private,116,Rural,0,0
3480006,GREEN ACRES MOBILE HOME PARK,Northampton,Ground water,48,4,2,0,0,0,0,Private,26,Urban,1,8
3480007,DEL-AIRE MOBILE HOME PARK,Northampton,Ground water,33,4,1,0,0,0,0,Private,21,Urban,0,3
3480008,MEADOWBROOK MOBILE HOMES,Northampton,Ground water,40,4,3,0,0,0,0,Private,21,Urban,0,6
3480011,DRIFTWOOD COURT,Northampton,Ground water,53,3,1,0,0,0,0,Private,30,Urban,0,0
3480012,SCHWEPS MOBILE HOME PARK,Northampton,Ground water,90,4,14,0,21.42857143,7.142857143,7.142857143,Private,57,Urban,0,29
3480013,THE ORCHARD AT AIRPORT ROAD,Northampton,Ground water,37,5,2,0,0,0,0,Private,25,Urban,1,3
3480015,HICKORY HILLS MHC,Northampton,Ground water,800,6,49,2.040816327,2.040816327,0,2.040816327,Private,354,Urban,0,4
3480021,BETH EAST ALLEN GDNS,Northampton,Ground water,192,6,22,0,9.090909091,0,0,Local government,73,Rural,1,7
3480022,BETH SHADY LANE SYSTEM,Northampton,Ground water,61,3,12,0,8.333333333,0,0,Local government,23,Rural,1,2
3480024,UTILITIES INC WESTGATE,Northampton,Surface water purchased,2032,9,2341,6.236651004,34.55788125,9.055958992,18.32550192,Private,760,Urban,1,6
3480027,LOWER SAUCON AUTHORITY,Northampton,Surface water purchased,5653,14,2640,2.803030303,8.257575758,0.454545455,5.568181818,Local government,2166,Urban,0,2
3480028,LCA CLEARVIEW FARM ESTATES DIV,Northampton,Ground water,170,6,48,2.083333333,2.083333333,0,2.083333333,Local government,67,Urban,0,1
3480029,AQUA PA WHITEHAVEN EVANWOOD,Northampton,Ground water,60,3,15,0,0,0,0,Private,21,Rural,0,4
3480030,AQUA PA WH CHRISTIAN SPRINGS,Northampton,Ground water,153,5,22,0,0,0,0,Private,52,Urban,0,5
3480032,WALNUTPORT AUTHORITY,Northampton,Groundwater under influence of surface water,3000,16,2052,4.385964912,5.847953216,0.097465887,4.92202729,Local government,1001,Urban,0,82
3480035,RIVERSEDGE,Northampton,Ground water,75,7,1,0,0,0,0,Private,32,Rural,1,6
3480037,CEDAR GROVE MOBILE HOME PARK,Northampton,Ground water,65,3,8,0,0,0,0,Private,20,Rural,3,11
3480038,PAW BANGOR DISTRICT,Northampton,Surface water,9008,22,7583,5.077146248,3.455096927,0.356059607,1.569299749,Private,3610,Urban,0,0
3480039,MILLERS EDGEWOOD MHP,Northampton,Ground water,78,3,11,0,9.090909091,0,0,Private,38,Urban,0,1
3480040,SCOTTYS MANUFACTURED HOMES,Northampton,Ground water,67,9,7,0,0,0,0,Private,52,Rural,1,4
3480041,KELLOWS MOBILE HOME PARK,Northampton,Ground water,30,3,4,0,0,0,0,Private,17,Urban,2,4
3480043,CROSSROADS MHP,Northampton,Ground water,30,3,1,0,0,0,0,Private,17,Urban,0,4
3480044,ROYAL OAKS MHP,Northampton,Ground water,85,6,4,0,0,0,0,Private,33,Urban,0,29
3480045,WHISPERING HOLLOW-SOUTH MHP,Northampton,Ground water,400,4,15,0,13.33333333,0,0,Private,136,Urban,0,3
3480046,CITY OF BETHLEHEM,Northampton,Surface water,115845,24,116761,5.926636463,31.43087161,4.807255847,20.70811315,Local government,35574,Urban,0,8
3480049,E BANGOR MUN AUTHORITY,Northampton,Ground water,1200,6,101,1.98019802,11.88118812,1.98019802,6.930693069,Local government,492,Urban,0,1
3480050,EASTON AREA WATER SYSTEM,Northampton,Surface water,93400,8,84713,5.155052943,27.35471533,8.113276593,12.34757357,Local government,31768,Urban,1,6
3480052,HELLERTOWN BOROUGH AUTHORITY,Northampton,Ground water,5800,19,4636,5.069025022,8.455565142,0.431406385,6.967213115,Local government,2411,Urban,0,5
3480053,PAW BERRY HOLLOW,Northampton,Ground water,70,5,9,0,0,0,0,Private,28,Rural,2,3
3480054,GAP VIEW COMMUNITY MHP,Northampton,Ground water,50,4,2,0,0,0,0,Private,25,Rural,6,50
3480055,PAW BLUE MOUNTAIN DIVISION,Northampton,Surface water,23763,30,13789,3.082166945,9.079701211,2.030604105,3.655087389,Private,9282,Urban,0,0
3480056,BETH COUNTRY SQUIRE ESTATES,Northampton,Ground water,87,6,8,0,12.5,0,0,Local government,32,Rural,0,1
3480057,NORTHAMPTON BORO MUNI AUTH,Northampton,Surface water,40000,18,24099,3.751192996,15.66869995,3.224200174,8.398688742,Local government,14048,Urban,0,1
3480058,WHISPERING HOLLOW NORTH MHP,Northampton,Ground water,240,6,4,0,0,0,0,Private,79,Urban,0,3
3480059,PORTLAND BORO AUTHORITY,Northampton,Ground water,1100,10,199,2.010050251,13.5678392,3.015075377,9.045226131,Local government,410,Rural,1,3
3480063,WALNUTPORT MOBILE COURT,Northampton,Ground water,150,4,24,4.166666667,4.166666667,0,4.166666667,Private,99,Urban,0,5
3480066,BATH MUNICIPAL WATER WORKS,Northampton,Ground water,2680,14,2750,6.327272727,14.83636364,4.036363636,7.454545455,Local government,1412,Urban,0,2
3480072,GAP VIEW MOBILE HOME PARK,Northampton,Ground water,72,5,3,0,0,0,0,Private,38,Rural,0,7
3480075,MOUNTAINVIEW MHP,Northampton,Ground water,335,4,20,0,5,5,0,Private,189,Urban,0,4
3480076,EVERGREEN VILLAGE MHP,Northampton,Ground water,316,6,15,6.666666667,13.33333333,0,6.666666667,Private,160,Rural,5,10
3480079,BETH WIL MAR MANOR,Northampton,Ground water,90,4,12,0,8.333333333,0,0,Local government,29,Rural,1,6
3480080,LEHIGH TWP MUNI AUTH,Northampton,Ground water,260,6,231,3.03030303,4.761904762,1.298701299,2.597402597,Local government,102,Urban,0,1
3480082,TUSCARORA VILLAGE,Northampton,Ground water,225,3,6,0,16.66666667,0,0,Private,70,Rural,0,2
3480089,HERITAGE VILLAGE MHP,Northampton,Ground water,400,5,23,4.347826087,4.347826087,0,4.347826087,Private,156,Urban,0,13
3480814,BETH 512 SYSTEM,Northampton,Ground water purchased,725,3,190,3.684210526,9.473684211,2.105263158,2.105263158,Local government,15,Urban,0,3
3540002,COUNTRY HILLS APTS,Schuylkill,Ground water,40,4,1,0,0,0,0,Private,26,Rural,0,3
3540003,GREEN VALLEY NURSING & REHAB,Schuylkill,Ground water,48,3,1,0,0,0,0,Private,1,Rural,0,2
3540011,MAHANOY TWP AUTH,Schuylkill,Surface water,7300,13,4176,7.423371648,19.01340996,5.866858238,11.32662835,Local government,2963,Urban,0,1
3540012,TAMAQUA AREA WATER AUTHORITY,Schuylkill,Surface water,8000,6,2447,7.069881488,3.51450756,0.286064569,2.942378423,Local government,3591,Rural,0,7
3540014,KLINE TOWNSHIP MUN AUTHORITY,Schuylkill,Ground water,6700,10,2671,5.915387495,6.739049045,0,6.664170723,Private,2008,Urban,1,10
3540015,AUBURN MUNICIPAL AUTHORITY,Schuylkill,Surface water,920,4,59,1.694915254,5.084745763,0,3.389830508,Local government,327,Rural,0,1
3540017,BLYTHE TWP MUNICIPAL AUTHORITY,Schuylkill,Surface water,7100,10,288,4.513888889,2.083333333,0,0.694444444,Local government,2550,Rural,0,3
3540021,MOREA CITIZENS WATER COMPANY,Schuylkill,Ground water,225,5,14,7.142857143,42.85714286,28.57142857,7.142857143,Private,102,Urban,0,3
3540023,NUREMBURG WATER CO,Schuylkill,Ground water,340,7,14,0,0,0,0,Private,152,Rural,0,0
3540024,ORWIGSBURG MUNICIPAL WATER WKS,Schuylkill,Ground water,3000,6,3039,2.796972688,7.041790063,0.987166831,0.559394538,Local government,1200,Urban,0,3
3540025,PORT CLINTON WATER COOP ASSOC,Schuylkill,Ground water,240,3,6,0,0,0,0,Private,62,Urban,2,7
3540026,MOUNTAIN WATER AUTHORITY,Schuylkill,Ground water,495,5,232,2.586206897,3.448275862,0,2.155172414,Local government,175,Rural,0,3
3540027,MARY D COMMUNITY ASSOCIATION,Schuylkill,Surface water,175,5,7,0,0,0,0,Private,150,Rural,1,15
3540030,ASHLAND AREA WATER AUTHORITY,Schuylkill,Surface water,4200,6,1513,7.600793126,4.03172505,1.520158625,1.850627892,Local government,4659,Urban,0,6
3540032,PA AM WATER CO-FRACKVILLE DIST,Schuylkill,Ground water,5583,11,4319,7.061819866,6.367214633,0.740912248,3.241491086,Private,2410,Urban,0,0
3540035,MINERSVILLE MUNICIPAL WATER AU,Schuylkill,Surface water,7275,5,5359,6.717671207,5.131554394,0.074640791,2.463146109,Local government,3237,Rural,0,4
3540036,DEER LAKE CITIZENS ASSOC,Schuylkill,Ground water,380,8,16,0,6.25,0,0,Private,181,Urban,3,11
3540037,PINE GROVE BORO WATER SYSTEM,Schuylkill,Ground water,2862,15,1032,4.748062016,8.914728682,1.841085271,6.782945736,Local government,1500,Urban,2,5
3540038,SCHUYLKILL CO MUN AUTH,Schuylkill,Surface water,31850,18,24683,6.713122392,8.248592148,2.519953004,2.515901633,Local government,10473,Rural,0,4
3540039,RINGTOWN BORO WATER DEPARTMENT,Schuylkill,Ground water,823,6,53,1.886792453,5.660377358,0,3.773584906,Local government,365,Rural,0,1
3540040,MELANIE MANOR MOBILE HOME PARK,Schuylkill,Ground water,110,4,3,0,0,0,0,Private,48,Rural,1,51
3540041,SCHUYLKILL HAVEN BORO WATER,Schuylkill,Surface water,6000,8,5015,6.28115653,2.153539382,0.059820538,1.296111665,Local government,2900,Urban,0,4
3540042,PINE TERRACE MOBILE HOME PARK,Schuylkill,Ground water,50,3,1,0,0,0,0,Private,24,Rural,0,25
3540043,FRIEDEN MANOR MHP,Schuylkill,Ground water,350,11,9,0,0,0,0,Private,181,Urban,1,24
3540044,SHENANDOAH MUN WATER AUTHORITY,Schuylkill,Surface water,9500,10,3423,10.69237511,19.54425942,3.125912942,15.68799299,Local government,4442,Urban,8,13
3540045,TOWER CITY AUTHORITY,Schuylkill,Ground water,3150,12,206,2.912621359,3.398058252,0,2.427184466,Local government,1278,Rural,0,0
3540046,SCMA-TREMONT,Schuylkill,Ground water,2515,6,465,3.655913978,3.010752688,0,1.075268817,Local government,665,Rural,0,0
3540047,HEGINS HUBLEY AUTHORITY,Schuylkill,Ground water,3870,13,345,1.15942029,1.449275362,0,0.289855072,Local government,1320,Rural,1,2
3540049,PLUM CREEK MUNICIPAL AUTH,Schuylkill,Ground water,3100,15,469,2.985074627,3.411513859,0,2.985074627,Local government,1200,Urban,0,14
3540053,PAW WILDCAT PARK,Schuylkill,Ground water,63,4,7,0,0,0,0,Private,26,Rural,0,0
3540054,SCMA PINEBROOK,Schuylkill,Ground water,735,4,25,4,4,0,4,Private,170,Urban,0,0
3540058,RETREAT VILLAGE,Schuylkill,Ground water,80,3,5,0,0,0,0,Private,33,Rural,0,18
3540061,THE PINES AT WEST PENN,Schuylkill,Ground water,416,4,9,0,0,0,0,Private,345,Rural,0,1
3540062,PINE GROVE TOWNSHIP AUTHORITY,Schuylkill,Ground water,260,6,7,0,0,0,0,Local government,130,Urban,1,45
3540069,AQUA PA THE PINES,Schuylkill,Ground water,65,4,12,0,8.333333333,0,0,Private,25,Urban,1,3
3540070,AQUA PA EAGLE ROCK UTILITIES,Schuylkill,Ground water,956,18,801,4.244694132,8.114856429,0.74906367,6.866416979,Private,956,Rural,0,3
3540071,AQUA PA ONEIDA,Schuylkill,Ground water,568,8,81,2.469135802,4.938271605,0,3.703703704,Private,181,Rural,0,2
3540072,LAUREL RIDGE,Schuylkill,Surface water purchased,105,2,26,3.846153846,3.846153846,0,0,Private,36,Urban,0,0
3540073,T&T MHP,Schuylkill,Ground water,40,6,1,0,0,0,0,Private,24,Rural,0,20
4050001,BLUE KNOB WATER CO,Bedford,Ground water,300,4,55,5.454545455,1.818181818,1.818181818,0,Private,255,Rural,0,6
4050002,BEDFORD BORO WATER AUTH,Bedford,Surface water,5127,6,2910,5.257731959,3.711340206,0.137457045,1.47766323,Local government,1858,Urban,1,7
4050003,HYNDMAN BORO WATER DEPT,Bedford,Surface water,1005,4,19,5.263157895,5.263157895,0,0,Local government,406,Rural,0,0
4050004,BROOKWOOD COUNTRYSIDE,Bedford,Ground water,200,4,2,0,0,0,0,Private,48,Rural,2,10
4050008,BRUSH CREEK COUNTRY ESTATES,Bedford,Ground water,98,3,1,0,0,0,0,Private,38,Rural,0,33
4050009,HILLSIDE TERRACE MHP,Bedford,Ground water,240,4,3,0,0,0,0,Private,80,Rural,3,13
4050012,EVERETT BORO MUNI AUTH,Bedford,Ground water,2048,8,138,6.52173913,1.449275362,0.724637681,0.724637681,Local government,950,Urban,0,4
4050020,W STCLAIR PLEASANTVILLE MUNI,Bedford,Ground water,685,3,99,4.04040404,2.02020202,1.01010101,0,Local government,7,Rural,1,8
4050021,SAXTON MUNI WATER AUTH,Bedford,Surface water,1500,5,74,2.702702703,2.702702703,0,1.351351351,Local government,702,Rural,0,11
4050023,WOODBURY WATER AUTHORITY,Bedford,Ground water,295,11,72,2.777777778,2.777777778,0,1.388888889,Private,215,Rural,0,31
4050025,COALDALE SIX MILE RUN WATER,Bedford,Groundwater under influence of surface water,320,6,7,0,0,0,0,Local government,128,Rural,0,32
4050028,EVITTS CREEK WATER CO,Bedford,Surface water,100,3,7,0,0,0,0,Local government,46,Urban,0,32
4050029,FISHERTOWN WATER ASSN,Bedford,Ground water,800,6,46,4.347826087,2.173913043,0,0,Private,200,Rural,2,7
4050030,OSTERBURG WATER CO,Bedford,Ground water,250,3,9,0,0,0,0,Private,96,Rural,0,63
4050032,RAINSBURG BOROUGH WATER,Bedford,Ground water,225,7,4,0,0,0,0,Local government,67,Rural,0,78
4050033,NEW ENTERPRISE WATER ASSN,Bedford,Ground water,443,8,63,3.174603175,1.587301587,0,1.587301587,Private,180,Rural,1,4
4050034,SALEMVILLE WATER ASSN,Bedford,Ground water purchased,115,9,28,3.571428571,3.571428571,0,0,Private,50,Rural,0,1
4050035,WATERSIDE LOYSBURG WATER SUPPL,Bedford,Ground water,1700,10,17,0,0,0,0,Local government,170,Rural,0,10
4050036,ST CLAIRSVILLE WATER COMPANY,Bedford,Groundwater under influence of surface water,392,8,23,4.347826087,0,0,0,Private,114,Rural,0,15
4050037,BEDFORD TWP MUNI AUTH,Bedford,Ground water,1125,12,292,5.136986301,5.136986301,1.712328767,2.397260274,Local government,182,Rural,0,0
4050038,SNAKE SPRING TOWNSHIP MA,Bedford,Ground water,750,4,14,0,0,0,0,Local government,100,Rural,0,5
4070009,BELLWOOD BORO AUTH,Blair,Surface water purchased,3162,2,2019,3.863298663,3.665180783,0.24764735,2.030708271,Local government,1270,Rural,0,6
4070011,BLAIR TWP WATER & SEWER AUTH,Blair,Surface water purchased,2550,2,477,3.144654088,5.870020964,1.257861635,0.838574423,Local government,800,Urban,0,0
4070012,DUNCANSVILLE MUNI WATER AUTH,Blair,Ground water,2350,3,556,4.496402878,3.776978417,0.899280576,0,Local government,720,Urban,0,0
4070013,DUNCANSVILLE MHP  LLC,Blair,Ground water,250,5,14,0,7.142857143,0,0,Private,95,Urban,0,3
4070016,BLAIR MHP,Blair,Ground water,185,4,3,0,0,0,0,Private,67,Urban,0,170
4070017,HOLLIDAYSBURG MUNI AUTH,Blair,Surface water purchased,8523,2,6188,2.973497091,5.963154493,0.145442793,4.104718811,Local government,2673,Urban,1,2
4070019,ROARING SPRING MUNI WATER AUTH,Blair,Ground water,3182,3,2222,4.500450045,3.420342034,0.810081008,0.675067507,Local government,1035,Urban,0,15
4070021,TYRONE BORO WATER AUTH,Blair,Surface water,6500,6,3352,7.249403341,1.670644391,0.298329356,1.133651551,Local government,2450,Urban,0,4
4070022,WILLIAMSBURG MUNIC AUTH,Blair,Ground water,1800,5,42,2.380952381,2.380952381,2.380952381,0,Local government,912,Rural,1,30
4070023,ALTOONA WATER AUTHORITY,Blair,Surface water,62500,33,54996,6.818677722,6.645937886,2.598370791,1.241908502,Local government,23034,Urban,1,46
4070025,BELLEMEAD CIVIC ASSN INC,Blair,Surface water,340,3,12,0,0,0,0,Private,125,Urban,0,6
4070026,HENRIETTA MUTUAL WATER ASSN,Blair,Ground water,165,4,24,4.166666667,0,0,0,Private,67,Rural,0,1
4070030,MARTINSBURG MUNI AUTH,Blair,Ground water,3160,8,214,3.271028037,1.869158879,0.934579439,0.46728972,Local government,1220,Urban,0,1
4070031,FREDERICKSBURG WATER ASSN,Blair,Ground water,300,6,47,2.127659574,2.127659574,0,0,Private,105,Rural,0,0
4070033,EAST SHARPSBURG WATER ASSN,Blair,Ground water,95,6,10,10,0,0,0,Private,47,Rural,0,0
4070034,FREEDOM TWP WATER & SEWER,Blair,Surface water purchased,1400,2,202,3.465346535,5.445544554,0.99009901,0.495049505,Local government,325,Urban,0,1
4070045,HILLCREST COMMUNITIES LP,Blair,Ground water,350,9,4,0,0,0,0,Private,98,Urban,0,133
4070047,SPROUL WATER ASSN,Blair,Ground water,180,3,4,0,0,0,0,Private,65,Urban,0,54
4070050,APPLE BLOSSOM LANE MHP,Blair,Ground water,31,3,4,0,0,0,0,Private,25,Urban,0,31
4070054,AUTUMN EST,Blair,Ground water,35,3,2,0,0,0,0,Private,1,Rural,2,5
4070056,VAIL WATER ASSN,Blair,Ground water,98,3,3,0,0,0,0,Private,35,Rural,0,182
4070058,GREENFIELD TWP MUNI AUTH,Blair,Ground water,2500,4,62,4.838709677,3.225806452,1.612903226,0,Local government,750,Urban,2,9
4070060,BEL AIR PARK APTS,Blair,Ground water,44,4,1,0,0,0,0,Private,22,Urban,1,51
4070297,ORE HILL WATER ASSN,Blair,Ground water,80,3,7,0,0,0,0,Private,43,Rural,0,2
4070298,CURRYVILLE WATER AUTH,Blair,Ground water,85,4,11,0,0,0,0,Local government,34,Rural,1,88
4110001,TEAKETTLE RUN WATER AUTH,Cambria,Ground water,92,3,110,3.636363636,0.909090909,0,0,Local government,42,Rural,0,5
4110003,NORTHERN CAMBRIA MUNI WATER,Cambria,Ground water,4500,13,2883,4.543877905,0.034686091,0,0,Local government,2253,Urban,0,0
4110004,CARROLLTOWN BORO MUNI AUTH,Cambria,Ground water,1049,11,80,2.5,1.25,0,1.25,Local government,597,Urban,0,2
4110005,KINGS II MOBILE HOME PARK,Cambria,Ground water,209,7,4,0,0,0,0,Private,69,Rural,0,193
4110006,CAMBRIA TWP WATER AUTH,Cambria,Surface water,1000,4,45,4.444444444,6.666666667,4.444444444,0,Local government,452,Rural,0,3
4110007,SANKERTOWN BORO WATER SYS,Cambria,Ground water purchased,675,2,123,4.06504065,13.82113821,8.130081301,3.25203252,Local government,311,Urban,0,0
